,joy
2288,-0.01505240797996521
2289,-0.02213076502084732
2290,0.0025800729636102915
2291,0.006515576038509607
2292,-0.010661131702363491
2293,0.005548544228076935
2294,0.01716878078877926
2295,-0.0049857632257044315
2296,-0.010383703745901585
2297,-0.01981622911989689
2298,0.016265161335468292
2299,0.013625639490783215
2300,0.018849197775125504
2301,0.007125915959477425
2302,0.012484224513173103
2303,-0.0038324587512761354
2304,0.03170596808195114
2305,0.013593933545053005
2306,0.007114026229828596
2307,-0.020275965332984924
2308,-0.0032340085599571466
2309,0.0022808481007814407
2310,-0.014132934622466564
2311,-0.01564689539372921
2312,0.005152219440788031
2313,-0.0006291652680374682
2314,-0.03335467725992203
2315,-0.004189150873571634
2316,-0.0026375402230769396
2317,-0.011017823591828346
2318,0.0117074279114604
2319,0.009440451860427856
2320,0.0023660578299313784
2321,0.014172567054629326
2322,-0.01832604967057705
2323,0.0024334329646080732
2324,0.0003170596610289067
2325,-0.012943960726261139
2326,0.0018112033139914274
2327,0.0023165172897279263
2328,-0.002524587558582425
2329,0.005390014499425888
2330,0.02246367745101452
2331,-0.013023225590586662
2332,-0.012547636404633522
2333,0.012428739108145237
2334,0.0033588509541004896
2335,-0.012325694784522057
2336,-0.004434871952980757
2337,-0.007125915959477425
2338,0.00828318390995264
2339,-0.01704195700585842
2340,0.001540711848065257
2341,-0.0030715155880898237
2342,0.007867042906582355
2343,0.005061064846813679
2344,-0.012563489377498627
2345,-0.011588530614972115
2346,-0.006547281984239817
2347,-0.01653466187417507
2348,0.002140152733772993
2349,-0.0021282630041241646
2350,-0.0011443872936069965
2351,-0.002251123543828726
2352,0.0019806320779025555
2353,-0.005679331254214048
2354,-0.006852452177554369
2355,-0.015353614464402199
2356,-0.014029890298843384
2357,0.009123392403125763
2358,0.014568891376256943
2359,-0.013490889221429825
2360,0.001249413238838315
2361,-0.0008005756535567343
2362,-0.003505490953102708
2363,-0.022796589881181717
2364,3.390432902961038e-05
2365,-0.005671404767781496
2366,-0.0028733531944453716
2367,-0.02032352425158024
2368,0.011834251694381237
2369,0.005909199360758066
2370,-0.00889352336525917
2371,0.046005357056856155
2372,-0.005227521061897278
2373,0.018627256155014038
2374,0.005976574961096048
2375,9.84618891379796e-05
2376,-0.002928838599473238
2377,0.018960168585181236
2378,0.00201927381567657
2379,-0.018104106187820435
2380,-0.01689928025007248
2381,0.020307671278715134
2382,-0.0342741496860981
2383,-0.004315974656492472
2384,0.01216716505587101
2385,0.014006110839545727
2386,0.003800752805545926
2387,-0.018437020480632782
2388,-0.005750669632107019
2389,-0.014442067593336105
2390,0.005187888629734516
2391,-0.00818013958632946
2392,-0.009234363213181496
2393,0.0010294531239196658
2394,0.026601305231451988
2395,0.0018686704570427537
2396,0.004407129250466824
2397,-0.011144647374749184
2398,-0.04093240201473236
2399,-0.01542495284229517
2400,0.005449463147670031
2401,-0.0012553581036627293
2402,-0.010122129693627357
2403,-0.013720757327973843
2404,-0.003707616589963436
2405,0.006487833335995674
2406,0.014212199486792088
2407,-0.010391630232334137
2408,-0.006721665151417255
2409,-0.03468632698059082
2410,-0.0053305658511817455
2411,-0.0011731208069249988
2412,0.01347503624856472
2413,0.015313982032239437
2414,0.005881456658244133
2415,-0.019768670201301575
2416,0.0019509077537804842
2417,0.00965446699410677
2418,0.02117958664894104
2419,-0.0004884700756520033
2420,-0.012785430997610092
2421,-0.005568360444158316
2422,0.01322138775140047
2423,0.017802899703383446
2424,0.006606730632483959
2425,0.022416118532419205
2426,-0.01751754619181156
2427,-0.006586914416402578
2428,0.016502955928444862
2429,0.00801764614880085
2430,-0.009012420661747456
2431,-0.008885596878826618
2432,0.010914779268205166
2433,0.01466400921344757
2434,0.009916041046380997
2435,0.004569622687995434
2436,0.004898571874946356
2437,0.006741481367498636
2438,0.006947570014744997
2439,0.006594840902835131
2440,0.024857478216290474
2441,0.0003096285799983889
2442,-0.010241026990115643
2443,0.0035193623043596745
2444,-0.005290933419018984
2445,-0.005544580984860659
2446,0.007906675338745117
2447,0.008671581745147705
2448,0.024794066324830055
2449,-0.0006811828934587538
2450,-0.013007372617721558
2451,0.013673198409378529
2452,0.034527797251939774
2453,0.01907113939523697
2454,-0.02032352425158024
2455,-0.02222588285803795
2456,-0.014790833927690983
2457,0.019657699391245842
2458,-0.007506387773901224
2459,-0.0062143695540726185
2460,-0.009273995645344257
2461,-0.006483870092779398
2462,-0.010843440890312195
2463,0.00678904028609395
2464,-0.003436134196817875
2465,-0.00018181389896199107
2466,0.015020702034235
2467,0.00038344404310919344
2468,0.01093063224107027
2469,0.0329107940196991
2470,0.025602567940950394
2471,-0.025063566863536835
2472,0.02270147204399109
2473,-0.0032815674785524607
2474,-0.012484224513173103
2475,-0.027076896280050278
2476,-0.0006019179709255695
2477,0.014941437169909477
2478,-0.015924321487545967
2479,-0.01829434372484684
2480,0.005643662065267563
2481,-0.006967386230826378
2482,-0.0021203365176916122
2483,-0.00892522931098938
2484,0.007894786074757576
2485,0.006487833335995674
2486,-0.03389367833733559
2487,0.018008988350629807
2488,-0.025713538751006126
2489,-0.006487833335995674
2490,0.011651942506432533
2491,-6.279267836362123e-05
2492,-0.00417329790070653
2493,-0.005021432414650917
2494,0.03513021022081375
2495,0.009234363213181496
2496,0.01781875267624855
2497,0.014442067593336105
2498,0.007989903911948204
2499,0.025095272809267044
2500,0.005818044766783714
2501,-0.007149695418775082
2502,0.0014436122728511691
2503,-0.01432317029684782
2504,-0.013823801651597023
2505,-0.004367496818304062
2506,-0.002360112965106964
2507,-0.012579342350363731
2508,0.0068167829886078835
2509,0.012817136943340302
2510,-0.007415233179926872
2511,-0.00868743471801281
2512,0.009218510240316391
2513,-0.010946485213935375
2514,-0.01716878078877926
2515,-0.003965227399021387
2516,-0.016011513769626617
2517,-0.0088221849873662
2518,0.015203011222183704
2519,-0.007114026229828596
2520,0.016978545114398003
2521,0.010780028998851776
2522,-0.00494613079354167
2523,-0.0030635891016572714
2524,0.0038522749673575163
2525,-0.02847195789217949
2526,0.010629425756633282
2527,-0.0019271282944828272
2528,0.02317706122994423
2529,0.013736610300838947
2530,0.010050791315734386
2531,-0.004958020523190498
2532,-0.001515941577963531
2533,0.006753371097147465
2534,-0.0045458427630364895
2535,-0.00039459066465497017
2536,0.003822550643235445
2537,0.011739133857190609
2538,-0.025570861995220184
2539,-0.0004859930195380002
2540,-0.0070981732569634914
2541,0.020371083170175552
2542,0.017184633761644363
2543,0.02168688178062439
2544,0.006071692798286676
2545,0.011001970618963242
2546,0.006852452177554369
2547,-0.011636089533567429
2548,0.0037571571301668882
2549,-0.03693745285272598
2550,0.02070399560034275
2551,0.014410361647605896
2552,-0.0117074279114604
2553,0.01754925213754177
2554,-0.019118698313832283
2555,-0.006856415420770645
2556,-0.00928192213177681
2557,-0.009678246453404427
2558,0.013300652615725994
2559,-0.010050791315734386
2560,-0.013823801651597023
2561,-0.019530875608325005
2562,-0.016788309440016747
2563,0.006273818202316761
2564,0.011342809535562992
2565,0.014362802729010582
2566,0.01072454359382391
2567,0.0017220303416252136
2568,-0.012222650460898876
2569,-0.001585298334248364
2570,0.020386936143040657
2571,-0.0033013836946338415
2572,-7.344390178332105e-05
2573,-0.006963422987610102
2574,-0.0035173806827515364
2575,0.01532190851867199
2576,0.014767054468393326
2577,0.004032602533698082
2578,0.010811734944581985
2579,0.0016051145503297448
2580,0.00017648829089011997
2581,-0.003442079061642289
2582,-0.008037462830543518
2583,-0.020846672356128693
2584,0.017802899703383446
2585,-0.005401904229074717
2586,-0.011311103589832783
2587,0.014473773539066315
2588,-0.0117074279114604
2589,0.01515545230358839
2590,-0.004835159983485937
2591,-0.013387844897806644
2592,0.006693922448903322
2593,0.008838037960231304
2594,-0.007573762908577919
2595,0.011271471157670021
2596,-0.0012315786443650723
2597,0.008291110396385193
2598,0.03709598258137703
2599,0.011144647374749184
2600,-0.0031626701820641756
2601,-0.028329281136393547
2602,0.018072400242090225
2603,0.020482053980231285
2604,0.0131500493735075
2605,-0.02124299854040146
2606,0.007518277503550053
2607,0.01291225478053093
2608,0.016613926738500595
2609,-0.00523544754832983
2610,0.0069832392036914825
2611,-0.006939643528312445
2612,-0.008568537421524525
2613,0.010772102512419224
2614,0.007268592715263367
2615,-0.029137782752513885
2616,0.006777150556445122
2617,0.006468017119914293
2618,-0.006043950095772743
2619,0.006900011096149683
2620,-0.019911346957087517
2621,-0.004950094036757946
2622,0.006967386230826378
2623,-0.017945576459169388
2624,0.0017973319627344608
2625,0.008116727694869041
2626,0.03576432913541794
2627,0.014830466359853745
2628,-0.01767607592046261
2629,0.019847935065627098
2630,0.01716878078877926
2631,0.010272732935845852
2632,0.00662654684856534
2633,0.006582951173186302
2634,0.0011741116177290678
2635,-0.014394508674740791
2636,-0.019419904798269272
2637,0.002330388640984893
2638,0.02545989118516445
2639,0.002114391652867198
2640,-0.007565836422145367
2641,-0.002901095896959305
2642,-0.006289671175181866
2643,0.0014505479484796524
2644,-0.01425183191895485
2645,0.002742566168308258
2646,0.013213461264967918
2647,0.013926845975220203
2648,-0.00018986425129696727
2649,0.003059625858440995
2650,-0.0046330345794558525
2651,-0.009345334023237228
2652,-0.006091509014368057
2653,0.0094166724011302
2654,0.0038582198321819305
2655,0.018072400242090225
2656,0.026109863072633743
2657,0.007827410474419594
2658,0.003416317980736494
2659,-0.007569799665361643
2660,-0.0023442599922418594
2661,0.0043278643861413
2662,-0.004149518441408873
2663,8.514786168234423e-05
2664,-0.005976574961096048
2665,-0.0038324587512761354
2666,0.0006881185690872371
2667,0.004347680602222681
2668,-0.004403166007250547
2669,0.0006995128933340311
2670,-0.003031883155927062
2671,0.0077719250693917274
2672,0.020862525328993797
2673,-0.026141569018363953
2674,0.01981622911989689
2675,-0.01846872642636299
2676,0.007082320284098387
2677,0.010954411700367928
2678,-0.0046805934980511665
2679,0.016756603494286537
2680,0.012500077486038208
2681,-0.013007372617721558
2682,-0.010280659422278404
2683,0.0011701483745127916
2684,0.01826263777911663
2685,-0.009805070236325264
2686,-0.016851721331477165
2687,-0.001440639840438962
2688,0.02284414879977703
2689,0.002288774587213993
2690,-0.011873884126543999
2691,0.018421167507767677
2692,0.0014525295700877905
2693,-0.01716878078877926
2694,0.009392892941832542
2695,0.004185187630355358
2696,0.0056357355788350105
2697,-0.0006742472178302705
2698,0.019150404259562492
2699,0.002837684005498886
2700,0.010550160892307758
2701,-0.016487102955579758
2702,-0.021528352051973343
2703,-0.004117812495678663
2704,0.01737486943602562
2705,-0.022384412586688995
2706,-0.018389461562037468
2707,0.03608138859272003
2708,0.008608169853687286
2709,-0.009662393480539322
2710,-0.01620967499911785
2711,0.01921381615102291
2712,0.03769839555025101
2713,0.0008540794951841235
2714,-0.010296512395143509
2715,-0.0015516107669100165
2716,-0.01571030728518963
2717,-0.0039057787507772446
2718,0.018437020480632782
2719,-0.015757866203784943
2720,0.007280482444912195
2721,-0.025412332266569138
2722,0.021195439621806145
2723,0.02263806015253067
2724,0.008917302824556828
2725,0.020830819383263588
2726,0.012095826677978039
2727,0.00965446699410677
2728,0.021845411509275436
2729,0.00029600493144243956
2730,-0.009702025912702084
2731,-0.004319937899708748
2732,0.023256326094269753
2733,0.011651942506432533
2734,0.0013356138952076435
2735,-0.002589981071650982
2736,0.002500808099284768
2737,0.01781875267624855
2738,0.007343894336372614
2739,0.015369467437267303
2740,0.0050333221442997456
2741,0.027790280058979988
2742,0.022542942315340042
2743,-0.01683586835861206
2744,0.0002034878998529166
2745,-0.0022986826952546835
2746,-0.014893878251314163
2747,-0.01325309369713068
2748,-0.017834605649113655
2749,0.0012831008061766624
2750,-0.00020249708904884756
2751,0.004066290333867073
2752,-0.0033568693324923515
2753,-0.009971526451408863
2754,0.01494936365634203
2755,0.028963400050997734
2756,0.01716878078877926
2757,0.0013068802654743195
2758,0.002667264547199011
2759,0.01686757430434227
2760,0.0016368204960599542
2761,-0.015163378790020943
2762,0.013157975859940052
2763,-0.013792095705866814
2764,-0.004482430871576071
2765,-0.0003532242844812572
2766,0.0026633013039827347
2767,0.004121775738894939
2768,0.02647448144853115
2769,0.0067018489353358746
2770,-0.009527643211185932
2771,0.020830819383263588
2772,-0.004244636278599501
2773,-0.002451267559081316
2774,-0.01856384426355362
2775,0.005857677198946476
2776,0.03149987757205963
2777,0.008616096340119839
2778,-0.009702025912702084
2779,0.00048326828982681036
2780,0.0006237158086150885
2781,-0.006289671175181866
2782,0.08471834659576416
2783,-0.007332004606723785
2784,-0.028963400050997734
2785,0.0285036638379097
2786,-0.02311364933848381
2787,0.017929723486304283
2788,0.008980714716017246
2789,0.01910284534096718
2790,0.012420812621712685
2791,-0.02626839280128479
2792,0.0030219750478863716
2793,-0.031214524060487747
2794,0.0032260820735245943
2795,-0.001033416367135942
2796,0.0044110924936831
2797,0.012317768298089504
2798,0.007534130476415157
2799,-0.004212930332869291
2800,0.0003804716106969863
2801,-0.0003108670935034752
2802,0.012428739108145237
2803,-0.012658607214689255
2804,0.0034975644666701555
2805,-0.004419018980115652
2806,0.012119606137275696
2807,0.0018369643948972225
2808,-0.003800752805545926
2809,-0.0029209121130406857
2810,0.009424598887562752
2811,0.01555970311164856
2812,0.002276884624734521
2813,-0.011818398721516132
2814,-0.011057456023991108
2815,0.008917302824556828
2816,-0.0015417026588693261
2817,0.011025750078260899
2818,-0.006610693875700235
2819,-0.003097276668995619
2820,-0.004351643845438957
2821,-0.009955673478543758
2822,-0.0014981069834902883
2823,0.0055168382823467255
2824,0.011525118723511696
2825,-0.012103753164410591
2826,-0.010637352243065834
2827,0.004644924309104681
2828,-0.004910461604595184
2829,0.021195439621806145
2830,-0.011311103589832783
2831,-0.004541879519820213
2832,-0.010732470080256462
2833,-0.0004431404231581837
2834,0.0017487822333350778
2835,-0.0025325140450149775
2836,-0.011976929381489754
2837,0.016027366742491722
2838,-0.003628351492807269
2839,0.018627256155014038
2840,-0.01859555020928383
2841,0.028297575190663338
2842,0.007526203989982605
2843,-0.00146342848893255
2844,0.005215631332248449
2845,-0.014616450294852257
2846,0.005861640442162752
2847,-0.00283372076228261
2848,0.012595195323228836
2849,0.0047043729573488235
2850,-0.02148079313337803
2851,-0.02005402371287346
2852,-0.022257588803768158
2853,0.013451256789267063
2854,-0.0010710671776905656
2855,-0.024175800383090973
2856,0.0030140485614538193
2857,-0.02124299854040146
2858,-0.0063332668505609035
2859,-0.012333621270954609
2860,0.001654655090533197
2861,-0.012793357484042645
2862,0.006483870092779398
2863,-0.016677338629961014
2864,-0.013197608292102814
2865,-0.002379929181188345
2866,0.0060043176636099815
2867,-0.007502424530684948
2868,0.04667118191719055
2869,-0.015781644731760025
2870,0.007054577581584454
2871,-0.00999530591070652
2872,0.012547636404633522
2873,-0.0047043729573488235
2874,-0.0007143750553950667
2875,-0.0013266965979710221
2876,-0.002742566168308258
2877,-0.009812996722757816
2878,0.002669246168807149
2879,-0.013514668680727482
2880,0.02695007249712944
2881,0.006507649552077055
2882,-0.015662748366594315
2883,-0.009979452937841415
2884,0.013728683814406395
2885,0.00024027178005781025
2886,-0.006131141446530819
2887,-0.002643485087901354
2888,0.007320114877074957
2889,0.01227020937949419
2890,-0.0021916748955845833
2891,-0.02002231776714325
2892,0.002786161843687296
2893,0.026125716045498848
2894,-0.001755717908963561
2895,-0.003077460452914238
2896,-0.018817491829395294
2897,-0.007177438121289015
2898,0.006483870092779398
2899,0.013760389760136604
2900,-0.004248599521815777
2901,0.022035647183656693
2902,0.03601797670125961
2903,-0.012206797488033772
2904,-0.01805654726922512
2905,0.009337407536804676
2906,-0.013807948678731918
2907,-0.017485840246081352
2908,-0.009305701591074467
2909,-0.0031646518036723137
2910,0.022114912047982216
2911,0.006059803068637848
2912,0.005996391177177429
2913,-0.008291110396385193
2914,-0.008235624991357327
2915,0.02073570154607296
2916,-0.012087900191545486
2917,-0.0034777482505887747
2918,-0.0032300453167408705
2919,0.019435757771134377
2920,0.003392538521438837
2921,0.0004463605582714081
2922,0.003287512343376875
2923,-0.004101959522813559
2924,-0.026553746312856674
2925,0.004355607088655233
2926,-0.015932248905301094
2927,-0.0016457377932965755
2928,-0.0072408500127494335
2929,0.0006598804611712694
2930,-0.01515545230358839
2931,0.03111940622329712
2932,-0.024857478216290474
2933,0.001293999725021422
2934,0.014616450294852257
2935,0.01405366975814104
2936,-0.012547636404633522
2937,0.0007049623527564108
2938,0.0023026459384709597
2939,0.02111617475748062
2940,-0.00024423503782600164
2941,-0.004074216820299625
2942,0.0007143750553950667
2943,0.004028639290481806
2944,-0.013990257866680622
2945,0.020989349111914635
2946,0.011747060343623161
2947,-0.006903974339365959
2948,0.0329107940196991
2949,0.012286062352359295
2950,-0.027821986004710197
2951,-0.0027584191411733627
2952,0.022828295826911926
2953,0.022146617993712425
2954,-0.034020502120256424
2955,0.008734993636608124
2956,-0.010676984675228596
2957,-0.027441514655947685
2958,0.024825772270560265
2959,0.015638967975974083
2960,0.01586090959608555
2961,-0.004036565776914358
2962,0.014973143115639687
2963,0.015924321487545967
2964,0.04419811815023422
2965,-0.0162968672811985
2966,-0.01109708845615387
2967,0.015203011222183704
2968,0.012825063429772854
2969,-0.023224620148539543
2970,-0.004014768172055483
2971,0.001945953699760139
2972,-0.021702734753489494
2973,-0.018754079937934875
2974,0.030770640820264816
2975,0.014299390837550163
2976,-0.008719140663743019
2977,-0.008631949312984943
2978,0.002227344084531069
2979,0.012365327216684818
2980,-0.01880163885653019
2981,0.008235624991357327
2982,0.02558671496808529
2983,-0.007827410474419594
2984,-0.0006331285112537444
2985,-0.020814966410398483
2986,0.014481700025498867
2987,-0.025539156049489975
2988,-0.00989226158708334
2989,0.001348494435660541
2990,0.02165517583489418
2991,-0.014172567054629326
2992,-0.017993135377764702
2993,-0.002980360994115472
2994,-0.005318676121532917
2995,0.0217185877263546
2996,0.015940174460411072
2997,-0.00875877309590578
2998,0.0009516744175925851
2999,-0.007700586691498756
3000,-0.012500077486038208
3001,-0.008750846609473228
3002,0.024080682545900345
3003,0.010700764134526253
3004,0.023478267714381218
3005,-0.0005568360211327672
3006,0.01597188040614128
3007,0.005691220983862877
3008,-0.004732115659862757
3009,-0.030437728390097618
3010,0.011453780345618725
3011,0.007189327850937843
3012,-0.012389106675982475
3013,-0.009226436726748943
3014,-0.009067906066775322
3015,-0.0281707514077425
3016,0.008100874722003937
3017,0.007997830398380756
3018,-0.005996391177177429
3019,0.049873486161231995
3020,-0.0053543453104794025
3021,0.011128794401884079
3022,-0.007732292637228966
3023,0.030184080824255943
3024,-0.012928107753396034
3025,0.004910461604595184
3026,-0.007419196423143148
3027,0.01992719992995262
3028,0.01216716505587101
3029,0.013332359492778778
3030,-0.003979098983108997
3031,-0.023541679605841637
3032,-0.012349474243819714
3033,-0.0077719250693917274
3034,0.002595925936475396
3035,-0.004133665468543768
3036,-0.008267330937087536
3037,0.017834605649113655
3038,-0.002043053274974227
3039,0.011422074399888515
3040,0.012056194245815277
3041,0.010082497261464596
3042,0.031071847304701805
3043,0.01815166510641575
3044,0.018785785883665085
3045,0.0068167829886078835
3046,-0.016027366742491722
3047,0.013593933545053005
3048,-0.013617713004350662
3049,-0.009329481050372124
3050,-0.02389044687151909
3051,-0.005829934496432543
3052,-0.015979807823896408
3053,-0.0010849385289475322
3054,0.018246784806251526
3055,0.013237240724265575
3056,0.014006110839545727
3057,-0.003152762074023485
3058,-0.013094563968479633
3059,0.0009100603056140244
3060,-0.008378301747143269
3061,0.01525849662721157
3062,0.0018339919624850154
3063,0.013126269914209843
3064,-0.020180847495794296
3065,0.01829434372484684
3066,0.012040341272950172
3067,0.015496291220188141
3068,0.004109886009246111
3069,-0.008306963369250298
3070,-0.022796589881181717
3071,-0.013023225590586662
